18
958 1763
441 632 777
612 810 169
843 57 916
145 942 659
896 445 967
713 561 651
766 712 86
339 867 21
882 702 210
235 162 810
785 841 975
640 438 332
532 96 85
108 158 915
845 199 446
931 768 982
750 545 9
756 248 546
83 847 152
214 249 801
312 570 836
368 458 769
270 739 497
290 855 682
152 455 803
896 847 981
439 13 312
133 915 266
582 412 773
874 572 99
317 677 240
693 684 379
83 654 280
724 279 796
840 513 860
516 443 317
442 750 997
280 298 800
324 286 969
152 728 584
189 429 751
781 118 635
577 393 384
523 584 887
298 898 927
235 296 785
515 78 527
848 206 394
896 30 657
944 910 590
640 103 793
204 314 943
41 81 281
901 342 47
85 325 394
420 619 878
593 793 431
286 597 441
724 632 86
717 413 83
911 218 487
938 467 99
879 595 982
345 849 985
295 745 513
439 240 875
353 724 258
233 548 709
719 826 533
185 522 49
593 207 99
126 523 7
252 662 439
205 398 371
831 206 777
321 205 216
760 162 202
346 492 555
235 316 547
36 493 742
214 465 158
41 286 663
196 446 795
514 697 566
938 787 941
245 631 104
236 260 627
266 573 56
685 923 763
810 679 617
888 716 935
289 153 347
482 348 233
656 493 33
99 806 393
99 683 111
335 799 258
886 276 783
617 683 382
896 657 184
837 202 923
837 654 372
391 285 252
771 741 310
414 926 929
582 339 174
565 577 557
721 849 764
231 543 205
300 331 533
204 2 86
493 288 681
227 99 770
534 259 423
506 755 553
208 64 732
883 12 750
279 168 302
368 555 62
871 189 352
209 700 768
579 849 879
398 723 348
201 251 29
466 83 723
327 740 989
856 394 987
418 235 634
424 325 69
80 391 773
323 242 866
768 314 616
740 490 410
580 834 313
557 907 513
67 113 350
37 781 735
661 400 331
287 579 281
718 363 736
221 745 819
703 648 913
437 18 207
406 837 957
504 414 732
252 596 56
673 370 325
69 658 80
181 631 913
901 543 164
729 95 778
288 257 493
865 555 309
151 847 590
592 370 244
714 748 800
211 514 51
833 831 620
550 87 439
630 43 105
59 50 447
277 622 962
883 785 498
665 490 554
571 249 555
45 251 241
225 204 689
91 146 159
695 450 943
762 492 793
100 524 959
478 596 503
400 309 841
426 525 80
831 270 653
749 290 610
160 588 576
258 758 319
650 141 467
908 329 875
71 301 541
871 72 134
934 792 185
902 944 532
921 621 15
312 664 2
553 834 220
878 237 294
930 862 464
119 391 451
287 836 689
754 557 605
485 635 223
53 68 731
430 6 1
782 534 898
544 931 917
807 475 193
282 711 763
150 583 30
550 229 951
30 393 479
153 433 955
282 152 137
693 212 322
780 638 77
165 193 310
146 590 193
721 643 767
264 841 714
805 106 885
623 575 700
905 877 868
466 165 591
670 591 461
517 92 356
198 99 939
526 95 954
830 517 445
729 491 651
804 262 618
280 826 569
195 66 203
398 697 398
848 217 848
246 504 150
512 171 206
428 512 280
423 850 166
689 241 288
890 775 5
941 792 132
260 15 227
34 679 790
604 767 712
902 501 341
753 321 875
351 255 809
442 905 659
823 158 405
519 117 369
688 669 73
43 20 721
200 724 399
414 817 578
368 64 822
310 118 541
696 560 780
732 648 277
782 164 993
49 655 83
215 331 619
878 252 169
946 880 20
921 410 959
314 342 986
632 472 347
458 199 331
320 303 775
333 720 545
108 912 777
743 184 916
548 53 163
531 161 19
763 935 753
774 110 939
397 376 761
63 249 850
143 687 860
479 390 35
514 259 386
429 513 142
633 659 229
742 676 59
43 73 886
55 154 675
407 619 9
465 235 300
154 298 985
344 761 586
48 737 182
45 414 376
877 847 378
669 517 822
672 377 751
641 612 402
70 250 176
110 517 928
283 270 577
26 261 870
934 853 290
66 599 465
824 750 794
414 834 597
892 568 492
483 851 663
318 745 279
66 220 53
140 175 315
628 256 670
829 98 853
637 734 544
120 33 7
787 837 111
234 86 937
591 147 487
669 198 148
834 163 987
756 913 521
246 707 451
201 619 955
523 841 524
93 86 418
469 421 349
364 137 332
801 120 998
716 437 355
890 292 581
360 752 46
744 773 363
909 544 435
139 858 226
731 30 343
618 230 145
747 227 346
897 917 249
248 366 717
60 565 975
54 727 288
200 590 210
182 920 353
147 347 912
809 157 410
302 392 743
900 546 905
226 714 229
234 906 816
20 877 184
87 776 862
444 132 600
847 42 554
82 689 149
555 457 170
898 490 709
345 930 260
600 788 482
251 317 315
917 841 214
279 705 857
628 518 555
404 366 463
128 839 270
723 332 376
181 567 525
763 418 928
534 532 11
512 339 407
664 894 383
305 642 454
630 587 181
380 246 79
117 88 450
749 570 375
575 346 996
575 339 580
59 540 822
131 237 289
196 843 1
901 711 569
833 425 762
290 615 486
942 634 964
290 334 724
484 481 339
779 458 269
895 244 128
31 788 527
657 388 827
598 336 62
631 827 100
482 308 943
917 464 59
659 825 179
85 307 968
929 757 156
85 603 596
493 35 92
237 195 690
12 27 236
177 815 843
905 77 941
399 892 251
176 73 921
144 566 621
206 678 510
331 916 190
39 538 314
281 906 899
883 757 867
334 244 690
879 495 147
560 308 154
861 559 471
244 61 196
833 912 48
524 873 268
820 927 341
367 205 819
659 883 468
71 893 995
224 557 847
57 388 476
372 804 187
680 688 360
488 440 577
508 216 558
400 49 202
630 438 834
808 47 968
424 167 82
157 557 968
728 66 982
782 278 428
414 562 864
676 39 215
253 819 922
39 183 870
536 939 428
210 395 105
244 340 118
736 607 136
337 56 399
186 509 961
936 126 324
576 132 567
41 929 347
361 717 60
587 312 93
190 392 96
819 846 640
122 65 505
872 109 107
177 795 112
467 755 567
488 115 159
345 475 944
188 527 596
61 479 989
568 397 35
881 641 16
817 8 523
247 451 947
581 349 280
178 252 987
545 922 550
55 45 690
940 571 989
355 707 355
186 208 363
452 262 224
819 181 322
123 852 60
452 746 513
52 387 396
255 172 318
760 659 852
583 746 982
362 902 676
757 620 744
764 445 760
212 453 319
341 931 935
660 747 907
439 348 241
752 27 122
553 234 339
198 900 863
16 313 725
329 804 519
296 32 788
620 681 998
490 473 708
108 729 893
660 484 138
736 584 51
340 839 993
825 481 823
697 214 48
758 100 420
140 231 442
186 129 858
585 408 57
746 839 764
61 906 530
58 910 447
552 914 42
916 385 349
868 253 715
755 469 445
171 686 479
375 886 710
785 280 695
772 56 986
567 257 313
526 479 441
340 542 221
416 626 75
676 210 955
458 426 872
82 740 82
75 171 257
132 730 440
704 908 943
318 826 527
761 173 178
857 161 424
750 680 495
432 348 894
552 506 164
33 263 272
747 262 169
296 842 449
317 746 125
579 849 193
130 797 695
47 811 867
307 815 968
605 325 561
173 16 257
634 468 684
266 474 167
56 199 581
474 608 417
8 561 658
630 439 722
584 733 550
245 467 668
597 343 900
941 506 627
396 864 248
918 286 936
287 466 756
182 685 489
479 547 754
833 279 517
105 567 11
514 753 83
796 705 507
71 4 40
494 158 609
860 914 403
832 453 997
613 565 886
687 871 735
865 532 639
936 456 904
502 265 693
169 396 503
828 261 54
96 9 346
836 813 630
306 158 649
761 235 680
55 755 583
2 786 563
21 555 271
237 906 483
651 214 495
336 239 491
92 847 9
538 263 770
151 329 762
28 447 450
804 770 907
6 9 936
628 647 490
902 100 961
607 672 29
331 766 274
373 689 726
780 817 420
695 206 925
231 389 65
626 366 994
732 403 360
72 766 152
189 369 834
794 416 599
575 123 282
392 672 201
240 288 490
268 468 445
624 212 739
38 718 54
250 910 442
106 691 867
293 258 741
86 121 538
613 656 848
797 688 62
267 343 117
938 279 294
524 303 399
855 499 369
532 946 975
25 31 447
617 97 955
584 941 574
140 46 4
941 709 341
89 902 763
831 729 857
366 372 322
866 412 642
41 65 816
30 741 577
265 166 174
348 210 342
52 82 355
463 268 588
68 604 206
775 324 733
239 523 340
297 434 359
388 794 293
671 245 704
53 691 392
482 22 715
641 908 475
690 39 389
912 94 450
939 742 882
160 599 847
458 315 897
818 10 737
21 652 195
198 562 578
620 561 845
444 424 798
842 496 974
812 622 833
690 644 44
119 534 187
166 647 418
464 572 593
449 540 479
863 930 293
925 828 175
12 524 272
604 817 113
864 819 504
122 398 798
143 875 970
239 811 211
313 206 637
767 168 625
272 895 51
263 452 327
878 696 139
600 671 958
812 928 926
860 944 422
434 613 3
283 190 614
194 678 931
158 740 54
6 920 361
509 693 710
26 545 258
757 328 661
317 251 486
165 437 604
2 51 867
665 743 56
545 32 874
887 223 614
727 500 136
601 885 169
58 166 610
880 939 304
316 264 367
785 468 838
44 867 933
25 290 864
821 932 730
179 101 442
703 139 579
887 703 324
420 418 157
468 203 355
214 71 727
936 448 526
843 219 945
165 186 121
538 827 735
207 935 91
201 339 750
673 675 394
30 530 879
13 739 92
510 102 831
241 107 519
531 805 337
96 304 734
468 539 624
554 911 267
871 851 349
338 333 236
592 97 497
411 546 298
659 798 457
385 869 803
91 417 992
865 658 687
8 320 700
780 250 831
598 584 510
549 93 420
88 155 318
177 613 573
631 783 124
895 383 464
694 117 427
665 475 890
547 88 521
350 164 631
317 847 878
517 937 554
550 882 749
54 887 133
905 842 379
207 820 728
727 552 457
137 586 636
613 27 225
887 752 93
535 177 229
126 713 946
168 429 593
52 746 134
825 188 942
371 256 86
722 588 885
131 559 884
632 829 438
553 268 455
255 313 981
682 448 842
718 663 738
244 322 855
800 676 389
789 813 145
921 295 862
673 412 802
51 648 312
432 796 164
361 157 673
292 259 829
581 443 899
701 510 208
449 193 775
455 185 742
608 133 650
781 111 492
637 479 743
834 750 40
278 285 261
103 404 423
563 887 655
130 63 925
886 291 524
85 670 778
314 59 668
840 488 692
6 873 954
472 658 318
525 438 757
354 378 803
569 541 922
705 421 371
277 208 963
61 643 424
377 675 133
275 302 735
121 509 857
158 795 776
454 477 419
478 670 55
395 918 957
387 789 162
868 940 995
453 914 820
520 695 515
845 425 577
547 328 737
698 151 837
639 426 435
894 278 753
819 165 706
150 8 284
596 297 629
465 150 572
172 397 55
137 568 777
411 329 969
663 631 820
541 746 288
156 802 835
333 685 272
743 766 13
256 12 87
817 202 887
63 591 445
225 228 825
817 789 844
643 460 890
444 824 74
161 740 743
27 416 788
872 244 360
526 617 51
263 327 390
722 758 469
55 275 864
422 99 396
929 142 369
719 810 863
852 765 469
532 247 278
301 237 234
348 171 539
706 745 289
329 729 252
80 845 439
29 118 546
333 258 451
760 772 899
62 474 453
128 122 246
116 300 600
434 437 580
233 709 991
210 319 449
594 116 81
24 872 378
323 503 479
945 712 250
736 482 982
51 752 839
684 372 680
516 442 363
365 906 95
212 596 182
416 547 122
877 269 814
624 718 920
519 562 746
24 827 392
902 48 299
52 679 412
822 285 972
51 669 810
439 560 410
545 21 655
620 798 317
795 382 89
705 626 606
422 412 24
679 509 523
494 759 41
336 818 121
80 575 371
60 88 827
500 809 251
634 241 344
778 233 398
627 450 325
578 779 296
107 272 723
397 740 275
221 266 964
365 395 4
374 343 243
36 366 612
592 221 867
88 338 167
369 561 82
543 797 213
704 431 227
444 148 483
59 374 373
321 742 508
635 870 632
799 492 574
602 765 558
13 518 607
325 944 846
812 158 495
515 736 922
556 661 478
784 915 466
64 605 539
872 806 645
439 27 509
486 464 549
566 776 985
314 562 807
686 44 404
799 807 143
409 29 199
895 625 843
641 772 892
645 572 469
465 897 247
476 336 904
707 239 55
387 530 575
435 650 678
64 555 819
407 160 499
601 46 258
80 579 784
281 26 148
444 347 178
436 728 139
354 337 640
783 465 607
239 43 631
372 850 707
200 586 133
150 718 264
787 197 314
163 510 52
863 670 455
851 503 341
416 441 870
251 894 171
276 203 745
560 625 887
410 285 949
125 491 538
344 182 150
418 354 66
162 37 349
770 36 327
719 421 698
720 721 180
37 129 332
62 364 727
325 16 42
465 841 480
49 801 625
809 628 643
490 576 467
110 98 130
895 837 656
704 79 67
810 214 476
385 811 36
937 703 537
761 473 400
525 316 173
256 751 109
631 578 574
375 142 348
862 409 454
1 63 900
705 181 55
264 705 273
619 137 397
857 342 673
172 294 762
407 644 798
205 75 446
417 406 984
8 184 949
787 772 403
474 605 116
473 299 667
388 528 539
370 726 787
95 577 650
381 387 123
705 475 423
379 239 160
306 8 595
738 727 930
76 895 16
88 599 225
429 438 893
130 313 314
539 70 703
241 435 207
360 198 862
86 105 847
52 258 491
552 700 56
78 473 688
194 766 880
211 624 486
904 399 482
527 503 318
128 924 10
506 197 764
431 895 360
557 522 927
168 926 762
829 406 445
686 820 599
242 536 443
261 354 728
389 84 531
934 160 817
889 126 939
84 518 100
918 156 350
521 221 682
528 404 912
180 865 516
617 16 789
898 291 518
101 125 788
140 7 503
222 21 159
67 513 501
627 799 620
476 612 949
594 764 259
505 5 380
9 281 215
189 591 746
25 26 468
789 89 472
168 381 472
832 686 686
756 76 325
564 538 871
518 330 779
852 239 153
291 517 210
814 172 816
810 717 273
565 584 510
556 337 405
682 826 59
757 212 676
590 688 252
808 96 660
437 864 180
206 29 798
905 507 840
806 90 728
446 87 432
635 545 932
646 851 480
810 74 365
633 586 800
736 418 242
19 929 470
119 915 522
176 74 93
195 138 265
663 737 205
342 772 752
722 495 74
826 291 309
126 771 16
364 101 502
852 36 666
370 937 128
562 21 28
931 369 77
637 221 145
492 195 361
869 668 260
664 631 147
913 596 140
158 406 452
30 209 215
753 905 761
553 132 347
223 506 405
883 608 183
36 481 986
422 741 575
365 707 904
726 838 638
724 926 949
746 936 716
42 243 594
355 419 440
862 470 105
876 723 883
438 459 880
115 805 854
408 325 667
174 663 187
676 644 932
921 161 633
629 457 502
502 63 3
60 181 630
187 133 984
119 862 555
944 795 466
21 237 923
398 353 733
426 462 790
241 81 107
628 225 24
676 821 414
441 526 825
535 724 881
428 537 499
681 627 666
194 104 189
465 481 667
316 581 54
404 177 636
663 372 298
353 503 665
600 204 436
587 380 558
738 248 191
258 242 147
136 836 26
811 382 785
580 299 582
519 577 603
853 389 85
724 946 510
50 283 791
922 57 341
35 773 266
603 175 469
483 289 268
502 120 878
670 453 672
944 432 10
798 42 606
247 236 526
778 310 634
37 846 619
6 661 936
713 250 597
47 93 348
824 40 185
857 424 219
851 215 536
944 577 252
893 802 887
822 628 828
4 228 749
866 322 396
840 558 776
189 718 531
459 474 568
460 702 233
211 27 678
819 514 564
625 600 327
883 262 411
294 559 792
815 500 362
406 920 585
530 587 402
247 92 877
723 26 657
834 163 693
575 7 193
283 7 700
181 784 836
263 452 346
261 219 1000
772 248 378
859 530 389
464 406 224
300 900 360
219 674 459
813 288 259
358 855 399
40 815 886
559 117 784
605 92 539
595 358 602
102 633 256
595 867 518
672 863 744
256 931 191
649 922 441
85 33 973
773 225 778
364 317 822
220 21 797
727 356 462
323 406 763
319 627 529
548 361 254
569 87 750
541 897 573
333 555 90
694 301 312
165 310 375
375 886 169
352 773 370
228 695 221
301 596 235
414 36 467
885 18 333
757 791 319
224 493 314
613 230 549
380 706 931
820 30 874
225 537 91
719 511 703
22 855 353
213 31 533
238 89 394
522 917 180
456 519 151
843 577 892
641 420 208
433 487 33
170 68 31
911 732 729
238 569 152
103 788 977
855 197 529
839 254 136
746 785 807
268 881 148
226 615 967
199 872 882
357 783 42
93 715 919
884 65 250
85 418 616
287 934 588
373 114 423
867 531 497
44 654 754
493 110 193
157 707 835
590 136 63
328 200 446
529 86 319
597 495 383
300 490 190
728 267 339
571 357 891
351 499 94
1 5 255
420 240 582
626 657 242
623 863 211
104 208 861
522 464 693
64 793 5
741 806 787
111 591 307
791 809 181
597 362 183
570 118 56
427 445 830
702 901 515
340 318 212
758 115 50
89 591 403
304 86 683
168 296 220
722 486 66
196 723 592
198 805 197
904 930 846
127 492 36
366 603 843
590 447 164
377 110 603
298 764 362
325 143 173
5 74 589
39 600 667
889 454 521
75 450 865
263 297 512
155 507 574
185 688 495
322 442 867
594 529 80
317 701 487
343 112 536
467 712 877
923 808 751
702 504 697
700 219 904
576 720 147
415 844 180
628 941 699
867 79 690
538 491 177
551 755 312
906 277 83
876 555 955
628 891 169
278 395 792
166 119 579
606 786 280
234 518 625
492 191 48
61 291 156
768 822 81
216 779 449
254 222 189
391 904 912
877 568 847
90 54 851
122 378 418
49 359 995
488 589 602
515 655 854
364 667 95
280 903 888
652 827 526
734 303 145
595 444 952
351 259 642
445 90 977
695 660 914
70 343 920
60 692 685
494 161 65
416 311 723
708 267 603
207 764 202
788 486 157
764 454 419
66 137 513
79 483 681
324 78 70
740 194 369
559 202 651
125 108 895
936 898 705
706 222 72
134 125 376
872 791 906
14 936 545
616 354 647
131 95 809
224 168 374
768 873 466
460 21 622
863 376 811
569 146 760
790 472 764
942 415 226
333 145 860
876 495 648
746 510 559
450 102 344
253 320 490
631 707 900
133 264 976
273 299 818
119 667 370
393 735 785
653 356 887
727 339 229
561 408 105
575 467 987
915 538 940
822 149 106
420 749 766
170 386 233
119 3 218
744 184 169
616 141 733
767 493 335
102 195 361
899 469 508
663 292 478
301 319 845
599 568 573
12 165 39
589 893 469
436 521 523
718 151 417
587 399 756
562 207 70
219 811 469
330 876 571
746 705 417
566 89 31
322 747 837
469 49 690
493 46 655
585 794 545
767 239 443
473 204 922
132 854 567
231 654 247
487 802 365
408 255 351
287 215 952
235 392 151
630 859 357
133 122 339
648 420 203
275 577 408
109 945 193
529 635 781
495 113 275
201 555 843
309 136 189
20 763 729
571 64 900
874 774 204
913 316 470
184 101 137
824 336 829
929 320 882
91 419 527
912 258 745
256 682 127
353 795 682
668 370 280
74 709 78
677 642 583
31 146 487
135 755 789
869 252 360
922 353 895
910 767 671
562 268 721
352 720 382
348 460 944
703 782 817
564 530 354
398 85 231
572 504 997
68 729 452
656 236 644
276 289 842
662 627 996
154 722 133
251 175 381
635 42 274
231 604 999
560 664 522
253 571 41
186 423 813
219 810 34
748 287 717
655 436 415
590 82 164
509 784 800
217 625 221
728 698 945
45 552 562
586 898 992
822 53 817
30 842 749
695 186 231
551 801 141
412 360 970
894 913 98
283 437 776
372 217 705
807 543 414
539 867 617
763 348 634
633 389 950
312 67 207
759 736 731
214 751 764
428 705 955
777 178 351
403 586 164
882 197 298
281 937 764
560 81 196
475 767 374
559 25 630
919 66 686
415 517 321
174 907 269
814 279 232
16 477 546
912 250 10
650 574 677
751 117 227
234 20 777
645 14 519
841 767 879
524 82 136
661 299 664
434 912 752
400 185 84
509 204 229
856 930 912
198 598 788
460 135 141
354 217 154
334 130 569
454 385 334
417 424 841
856 160 829
587 130 93
845 299 503
617 738 144
401 168 356
711 246 478
290 589 50
691 203 120
705 292 870
664 374 483
798 368 812
384 416 547
545 99 757
412 899 583
631 61 911
71 686 860
712 176 505
388 628 98
882 391 968
440 698 879
666 203 27
77 257 862
790 352 730
