17
944 811
761 972 520
565 584 39
664 230 357
239 261 817
63 224 1000
862 717 -449
704 161 880
501 893 -490
137 897 578
503 715 -367
764 319 761
825 377 731
655 804 -14
972 664 -508
875 150 -645
14 424 -731
726 853 -319
239 419 -696
14 386 957
109 328 132
36 160 -966
711 659 897
260 309 201
111 171 -144
893 556 -554
317 657 214
682 357 -580
475 232 -779
302 698 -12
844 769 774
281 596 -793
888 558 901
136 418 -153
282 869 495
15 746 721
19 238 128
976 460 -305
106 543 -944
512 108 174
504 777 74
31 273 -710
268 227 409
684 94 261
371 675 -224
394 827 -675
866 46 -233
682 515 -625
669 790 266
326 148 474
14 174 -63
23 222 970
748 455 -665
111 596 649
514 630 969
249 924 -48
824 589 -544
702 779 871
576 427 -460
837 980 121
974 521 867
636 862 -911
337 918 48
385 9 -179
510 474 877
77 963 909
188 490 950
411 728 301
92 40 -201
250 675 3
718 893 210
749 880 720
678 757 689
343 946 -981
740 152 -702
132 176 -276
614 966 -715
319 784 386
545 576 -757
440 246 147
370 534 -626
801 732 -688
124 586 749
943 232 196
260 368 490
112 533 976
235 541 543
388 429 -245
89 9 771
489 754 952
131 578 -940
318 241 937
473 599 -559
370 497 727
428 53 335
50 391 -826
156 291 -177
348 484 790
196 251 38
412 202 -237
215 148 -555
94 102 126
778 400 905
527 163 248
735 363 315
167 295 228
824 393 60
625 48 695
533 33 92
135 432 -677
579 130 997
978 517 -224
160 839 -591
244 188 385
47 957 314
574 769 374
455 75 -434
864 150 623
12 957 416
796 198 999
593 787 -627
468 154 658
366 607 -902
604 619 -558
542 286 -218
142 317 -409
961 833 441
435 136 15
33 569 -444
468 621 -910
819 362 738
675 647 753
696 150 654
901 726 -201
515 834 631
147 337 -827
389 254 -498
561 571 816
313 720 -519
588 921 669
686 531 -448
176 344 -232
356 267 864
976 650 677
73 566 -322
482 637 772
861 445 -292
851 823 -798
551 600 874
33 938 828
864 981 453
556 383 -440
815 358 -271
588 550 191
423 210 652
791 935 889
640 278 26
388 853 -203
456 824 -131
415 757 110
666 592 -893
263 487 628
403 319 -423
662 904 -550
944 309 -389
59 95 -773
592 849 155
139 950 912
875 656 -363
321 130 370
853 933 209
711 705 332
754 379 -656
576 48 -421
363 352 123
458 324 -961
576 671 -229
870 466 -452
75 376 -946
796 755 -300
744 447 -200
629 526 464
127 186 193
154 933 -247
747 320 506
540 884 846
630 269 -442
431 611 -30
453 817 -684
744 244 472
175 423 -141
857 293 -96
499 441 -53
248 967 -404
597 850 -203
411 297 857
712 539 -969
963 76 -639
536 201 945
414 762 631
911 244 -605
214 643 445
405 548 -306
290 499 -225
617 625 571
333 107 -131
355 500 -340
213 241 -790
734 891 446
814 768 -838
787 284 846
312 373 253
395 968 -194
842 597 -473
933 96 682
776 276 368
439 797 -521
495 146 75
487 732 203
629 123 441
301 572 -334
501 265 -301
273 705 733
899 218 -538
609 266 113
4 677 -136
426 13 -905
746 728 447
697 287 945
385 202 357
339 854 37
119 604 -88
174 51 -257
539 205 638
117 975 51
37 117 -342
729 473 187
842 606 -770
2 652 -513
956 169 455
515 792 306
142 504 40
548 556 -225
27 881 -511
191 480 879
672 666 675
961 712 34
913 501 3
598 650 560
695 64 449
908 181 810
758 656 12
408 615 389
758 189 392
471 333 -759
205 160 517
391 288 302
132 861 294
526 389 154
135 343 448
394 411 266
550 903 644
31 945 -532
813 450 65
432 743 -217
364 395 358
637 147 908
329 193 -636
67 666 571
160 575 958
310 752 454
281 74 478
370 445 79
193 240 -319
95 499 267
235 942 -333
220 413 172
175 517 518
679 48 276
244 824 -583
135 448 -251
395 249 -689
7 144 815
841 931 -203
961 286 -583
110 688 -732
618 795 98
94 773 -54
224 279 -147
108 338 -619
593 289 -769
676 462 -822
709 567 450
951 392 -250
121 377 -576
465 693 317
647 964 -51
977 20 -254
261 145 351
488 723 -909
549 446 -123
341 792 -275
827 737 974
413 480 864
858 457 124
40 279 -139
292 404 -555
422 441 986
10 218 -956
246 292 -547
128 905 -697
794 931 273
546 753 975
541 464 755
314 391 -526
215 173 -83
244 406 -250
817 373 -765
462 604 801
919 536 254
533 842 237
80 493 -628
868 249 600
315 806 510
426 634 -228
855 263 -36
710 729 782
372 92 564
672 239 537
104 960 -926
676 91 -505
218 239 319
617 919 -353
476 560 -280
301 123 -651
821 118 -778
550 792 501
646 298 35
191 336 -770
144 956 -309
83 334 -943
258 55 142
416 794 316
479 822 134
331 781 -570
823 906 -58
163 136 143
616 238 -456
700 492 780
726 201 218
847 716 103
526 812 208
345 846 903
927 672 576
438 546 -117
168 317 -874
259 402 -333
537 174 -909
473 904 546
948 136 -145
46 760 130
480 45 -330
875 555 -840
24 33 616
73 367 -395
818 777 330
867 411 -198
103 966 976
781 509 631
400 372 516
396 964 17
86 786 867
670 883 66
103 389 528
457 135 -787
2 946 -914
738 259 512
421 365 120
104 236 -575
300 565 -736
65 490 984
647 765 731
42 779 516
648 515 -352
838 287 883
797 625 -141
935 60 403
934 145 557
951 667 -204
490 779 -156
193 821 -334
338 363 -110
876 27 -110
796 568 920
339 424 376
693 183 90
220 634 -295
299 395 -576
638 391 -484
768 675 -907
584 926 27
494 524 -384
461 56 450
473 846 567
250 6 351
437 36 -340
322 344 -311
578 225 -931
250 750 -442
736 15 -194
547 452 455
366 475 -322
11 467 -323
297 387 -815
503 497 46
413 360 -54
49 263 -712
918 164 -452
342 891 -81
671 798 978
30 269 261
444 750 371
135 465 -222
63 677 -850
118 242 -271
762 547 -935
744 570 861
207 734 -367
324 965 850
141 100 -93
492 488 -115
98 407 -339
259 323 253
638 738 -532
453 632 687
821 142 -827
106 789 505
543 749 -539
535 419 79
611 721 -33
540 348 176
48 651 -777
207 707 4
501 553 -62
777 720 662
597 949 -837
924 185 -220
801 319 247
390 577 -199
288 456 421
645 321 -156
873 202 -587
656 364 986
663 657 987
93 469 -264
299 617 -187
207 82 -74
97 285 151
8 443 -326
367 196 -441
623 252 149
526 173 -605
714 170 577
162 100 664
530 886 -81
264 567 -743
231 768 -271
659 489 -356
2 165 728
239 766 -552
61 221 433
794 899 723
264 838 742
244 702 248
167 274 -305
965 681 -683
220 759 353
856 80 -245
185 643 810
925 677 265
700 171 -311
184 526 -738
882 144 263
102 326 -605
258 936 -570
303 701 -715
874 606 -653
345 784 -213
294 210 409
271 390 695
554 892 133
299 701 152
47 924 822
161 179 863
255 52 653
221 84 926
477 57 -530
808 737 -765
515 648 -482
838 566 566
150 117 -270
311 908 -47
175 339 291
822 42 621
292 366 560
663 971 325
297 294 986
371 457 -652
706 578 -927
607 326 336
523 813 -868
634 923 -847
599 289 552
386 593 676
184 320 -599
66 246 -289
86 119 664
697 438 436
561 477 551
338 442 -65
139 2 848
29 597 831
227 422 -218
324 13 812
205 118 933
819 957 -455
387 279 -113
939 907 908
750 221 -519
383 881 514
871 338 181
148 931 788
934 908 -228
761 110 610
576 682 -56
114 28 704
392 407 990
8 460 -323
490 762 863
88 679 -284
814 586 608
536 589 -494
774 43 -63
936 456 -138
73 297 -696
131 927 197
302 791 20
123 704 -331
973 949 44
388 842 668
646 78 171
176 35 -228
642 180 9
372 783 -633
84 974 515
128 61 -703
812 621 305
495 556 18
721 116 831
496 173 -912
114 864 -798
595 563 625
396 620 -424
298 349 47
805 925 405
791 484 85
340 48 -911
823 768 235
355 273 -904
498 88 -307
837 597 36
512 842 -457
824 396 -186
763 488 836
778 959 801
406 252 583
697 43 101
436 10 122
835 569 969
408 845 532
413 626 499
833 868 -929
502 182 486
257 772 222
356 714 -477
474 492 106
882 126 261
779 668 466
797 568 978
229 173 162
475 700 870
526 101 -474
140 671 469
12 409 -274
881 687 -821
885 854 950
672 781 -679
112 878 -73
772 672 -22
75 191 763
964 486 -252
45 12 30
900 71 269
18 445 -657
453 960 338
178 162 539
941 432 -341
244 472 699
506 72 542
527 471 -836
479 163 183
50 664 -254
319 197 826
235 867 501
278 171 705
46 171 -34
701 71 761
362 968 -75
431 379 -571
478 210 -252
29 554 -979
523 99 -434
673 76 -573
159 79 -525
152 316 730
434 629 946
821 195 -180
546 757 718
822 583 718
290 828 -943
875 650 -445
77 232 231
19 257 -858
973 975 -894
638 414 -119
156 200 579
832 691 226
511 732 -183
887 731 947
802 366 -94
693 348 -291
336 615 541
973 230 -702
102 794 865
302 779 125
266 503 -878
411 422 -857
484 943 -375
488 56 -447
31 837 -448
49 406 679
111 944 819
470 8 -116
600 253 504
979 511 947
206 112 -83
821 534 -669
791 245 -17
185 503 -713
385 696 -743
646 435 -438
944 522 -248
658 951 312
510 599 995
382 741 -728
394 980 -187
282 752 569
150 83 469
447 298 235
131 623 -620
429 144 -415
789 960 -715
655 688 12
226 704 939
260 910 -92
7 899 191
607 217 -366
17 221 853
352 809 478
687 100 -975
978 863 781
689 560 49
526 748 877
50 884 830
418 618 -90
609 866 180
530 105 -113
528 147 -864
654 383 989
375 25 309
29 80 -658
759 265 -169
781 507 900
317 924 775
573 767 -52
84 934 -912
965 630 552
957 624 518
128 65 -557
600 230 -180
583 146 569
360 667 -860
248 124 -260
696 335 -153
452 37 118
181 960 32
881 29 17
135 282 -444
512 493 276
675 812 379
977 604 -438
712 473 43
399 240 -882
381 337 -333
116 140 482
215 950 983
347 83 513
215 535 -589
981 819 530
677 916 -518
941 181 -294
5 257 222
834 928 -310
852 508 713
390 458 935
24 861 947
300 212 -794
478 891 938
72 126 340
287 949 488
386 402 -27
139 795 -748
395 492 -155
443 593 -56
747 956 479
306 925 976
276 753 125
114 785 800
73 959 535
449 901 -492
651 448 695
176 474 -847
424 48 723
664 572 826
352 834 -184
976 56 960
141 550 174
689 109 -921
901 196 413
653 41 -816
92 395 76
652 584 -366
291 173 -829
974 144 -482
464 707 -854
856 454 -958
728 159 -704
741 940 -130
94 918 529
821 503 -410
586 635 -638
891 70 -85
841 327 -977
756 695 -726
945 333 552
131 416 957
417 929 560
26 245 332
44 440 -913
360 447 309
173 232 895
869 404 611
53 567 -521
37 977 362
376 573 151
171 819 816
521 686 -133
28 435 178
486 755 -180
683 524 -273
669 102 -639
554 937 -16
275 763 -772
706 789 806
47 776 397
282 681 801
957 522 208
718 495 65
662 294 713
361 868 -218
920 48 -911
536 818 612
763 912 -312
153 715 260
185 19 631
486 286 850
77 96 389
799 632 218
321 328 -849
664 784 116
950 930
838 762 -723
424 836 -262
186 185 798
123 923 222
602 389 236
136 714 -516
408 823 -129
146 627 -364
19 115 23
723 797 -634
587 792 -789
683 750 824
648 324 308
409 724 -25
775 856 -1
291 111 875
153 818 637
14 481 409
444 522 924
551 379 381
393 217 -58
843 87 -249
142 795 -632
854 885 -999
153 383 504
66 574 -930
323 306 846
799 580 10
526 276 -71
875 659 745
303 839 310
105 867 419
49 155 918
452 168 -826
628 714 -483
101 334 -958
820 718 257
165 706 697
658 458 -130
566 845 -323
761 59 -849
656 890 -114
50 547 -375
610 919 -13
433 660 -578
630 39 -597
759 63 879
454 48 490
464 89 602
434 788 -104
211 446 470
38 119 -333
680 195 -193
504 589 -923
143 752 180
576 473 574
544 816 658
522 667 575
648 758 906
693 443 -570
374 834 -781
469 825 831
362 755 29
109 301 481
659 54 241
8 695 -40
254 687 -137
47 831 898
695 446 124
884 153 -470
799 378 -291
610 597 784
621 686 593
523 447 810
229 512 943
549 250 -676
866 895 151
475 739 -969
418 438 322
904 665 772
889 739 -772
519 21 573
333 55 -202
522 302 769
748 200 -991
100 859 -473
388 648 340
727 758 -442
924 106 -87
438 66 351
901 106 415
713 614 -320
688 261 -73
195 838 -26
230 812 -341
485 193 474
219 394 -818
582 772 -52
333 128 -874
9 698 151
260 80 107
571 306 670
881 732 -477
30 200 -64
206 485 -48
290 899 -716
472 620 -727
438 757 779
571 853 -566
299 129 639
724 800 -520
300 527 290
409 224 -433
454 402 437
683 676 -715
835 947 -562
154 367 -627
127 876 339
669 848 92
764 32 273
711 5 -560
206 162 -735
847 598 967
861 55 219
315 672 139
875 655 196
482 270 736
828 950 642
673 78 -746
316 68 272
328 255 -704
111 893 -821
270 284 874
128 162 192
198 387 -373
736 571 -748
444 904 -258
248 451 553
847 36 -482
64 522 898
744 158 -9
92 888 962
442 377 598
380 244 -500
906 355 -711
753 152 -890
562 469 817
342 175 982
765 167 -724
727 106 390
534 637 697
273 799 176
680 400 -89
776 51 470
422 197 -907
819 351 -861
458 134 -281
804 13 -466
624 723 999
638 597 291
86 150 921
729 57 -731
532 27 -138
849 341 -884
723 551 502
745 345 -382
195 357 767
84 481 -537
883 696 226
686 759 138
235 880 -162
553 638 -575
79 51 -602
663 85 -142
324 773 -436
880 794 210
928 299 -124
725 226 619
577 408 -561
493 873 449
84 509 -422
390 344 610
108 803 -823
918 191 394
327 685 259
417 511 322
723 606 -313
793 572 1000
680 247 -463
291 669 -690
812 775 451
656 861 878
712 85 50
684 56 -549
906 770 896
198 627 744
570 204 -818
122 11 -430
905 595 92
355 774 428
329 179 -343
286 162 -94
793 523 -274
580 393 -561
858 80 -438
622 854 491
165 599 -670
449 344 463
663 628 744
680 882 422
115 262 83
436 897 428
177 743 228
111 92 -203
765 779 -72
266 424 -611
89 274 711
779 507 -284
50 181 -653
14 222 13
599 4 -400
213 599 -695
465 584 688
145 489 -323
641 747 357
415 428 681
258 291 996
236 747 -759
422 743 945
923 936 800
447 259 226
476 544 805
668 663 732
125 83 -524
754 551 -578
938 242 129
373 587 140
631 943 -179
169 714 182
272 139 -755
293 734 165
659 910 -946
522 16 -622
32 906 -753
149 367 866
708 890 -404
811 696 -465
53 122 328
622 506 -153
546 670 8
152 63 331
337 392 433
673 441 708
888 324 -331
856 325 -544
366 936 178
563 905 848
526 947 -610
288 548 -690
926 7 50
584 768 361
120 470 -959
306 522 -242
356 302 763
223 208 61
270 809 13
660 744 -770
743 795 6
517 125 609
597 369 702
300 405 -827
168 870 87
393 893 13
521 599 -691
489 510 -471
278 13 396
642 362 987
236 472 492
286 552 -353
803 132 -183
650 755 -547
483 402 -795
467 442 886
142 822 880
409 28 -316
76 644 524
139 669 -332
382 933 568
801 229 -440
907 895 -202
523 486 -684
472 157 410
805 399 -143
168 330 -787
863 264 -610
381 332 -132
255 841 -114
378 678 -612
577 512 -208
813 524 675
599 362 622
321 494 -160
828 694 -510
338 775 -598
49 577 -848
630 935 326
663 796 358
56 423 -55
481 28 578
720 813 -339
788 810 637
776 259 524
781 852 -414
280 201 755
363 474 -844
784 429 396
764 843 -332
709 505 -344
749 292 -983
317 770 -886
99 94 -447
81 102 -777
220 437 577
309 763 -370
872 923 -293
378 414 -129
76 516 -632
70 119 -518
384 612 335
486 873 169
561 854 -866
274 102 89
311 569 854
811 658 435
911 483 -522
762 690 885
690 394 355
250 62 218
495 456 -523
55 703 -362
930 463 -63
219 889 -162
167 336 90
319 61 124
893 434 -590
117 596 -613
277 445 186
722 47 -106
437 264 -562
321 463 -536
409 681 11
770 188 900
860 881 909
949 233 421
544 256 -552
444 146 907
240 895 317
517 921 -910
414 318 -59
548 343 -153
914 722 983
647 112 289
306 660 275
201 822 -692
76 348 256
420 723 715
175 148 -44
47 802 797
548 505 670
433 547 702
283 348 -133
528 725 198
641 698 -545
238 828 800
664 441 -341
235 851 43
696 771 -264
933 361 205
520 383 848
277 439 -390
434 578 -552
643 431 -217
123 167 928
117 843 -245
395 255 -742
399 403 379
558 802 -934
128 356 50
804 595 -953
105 870 -764
865 221 -642
850 423 -148
307 479 -284
666 557 -710
677 137 858
835 381 -913
567 182 -810
6 562 157
430 711 181
793 2 264
110 299 -112
142 391 470
586 725 -158
749 767 -312
11 847 -311
770 509 -845
377 894 -647
199 738 -377
757 406 288
705 237 838
613 817 -13
674 482 -359
405 234 -667
509 502 -520
458 787 -287
223 562 -555
732 141 -149
54 143 718
333 302 896
141 780 693
408 902 -644
567 684 488
82 685 -919
134 266 445
258 343 311
229 534 -644
140 646 255
675 580 983
694 416 733
278 87 -31
229 92 147
688 450 71
633 601 -500
612 362 -962
530 774 121
295 156 427
148 505 535
187 15 403
497 541 510
780 911 155
77 339 -12
879 600 -938
668 871 -923
440 897 614
631 54 -822
933 288 180
96 899 911
203 759 -982
753 747 721
478 487 193
726 770 92
543 101 226
711 196 -935
593 222 -353
579 83 883
450 539 989
200 161 -801
812 912 231
695 511 589
868 883 -372
537 915 343
432 805 -932
226 728 708
254 209 920
455 910 -367
650 539 150
751 560 229
506 22 551
466 786 -716
354 653 -465
921 858 -228
290 403 -626
186 98 109
949 322 961
353 940 -788
859 272 256
485 704 -27
164 280 -74
779 28 656
359 312 303
122 315 -160
809 909 465
1 56 442
750 405 269
602 869 -625
783 464 335
131 733 441
66 795 891
36 267 290
514 178 648
731 458 164
46 449 388
76 722 -240
13 163 -785
163 221 -910
529 511 669
900 221 -423
212 73 964
144 648 944
525 448 -454
484 686 834
28 719 -427
370 179 770
41 620 -638
658 692 -134
342 702 0
224 188 -715
199 373 506
340 270 228
835 167 588
2 510 31
353 886 539
535 750 -132
690 529 205
776 840 -435
858 905 -993
565 773 -500
92 749 -444
280 626 -438
833 841 691
593 64 -268
639 489 -226
291 902 281
75 671 529
102 457 11
462 516 187
840 548 -964
945 249 55
682 349 482
108 129 991
704 104 95
173 665 186
397 920 763
894 90 475
736 813 -457
416 58 -293
752 110 250
47 331 569
932 572 12
408 813 -498
18 441 -262
129 729 399
904 813 297
256 549 467
834 118 -173
838 35 -697
761 19 -414
942 938 -395
555 945 283
192 207 711
642 165 -706
734 362 924
742 784 697
258 895 37
524 836 923
790 65 745
851 524 413
516 823 -758
829 943 -494
607 228 876
929 265 -258
48 521 992
820 743 -952
429 801 508
856 287 -826
538 796 -819
161 602 -880
762 372 -394
861 692 -572
593 295 942
691 607 44
518 342 -186
107 674 -593
597 691 895
808 411 793
575 630 833
859 577 833
171 818 -86
341 213 154
239 498 -81
328 515 -404
152 514 -467
820 558 -8
564 581 -216
528 178 735
8 450 796
463 252 10
594 862 -330
322 596 -155
421 625 -618
444 477 -294
123 611 -527
840 761 391
229 715 -538
235 362 -186
488 204 -85
570 10 807
947 596 -648
46 476 126
260 486 751
199 838 -265
155 364 -74
563 157 379
547 690 -665
206 327 -105
576 558 828
131 41 -682
678 24 494
563 209 59
161 284 326
770 497 32
461 543 307
24 487 343
30 43 757
151 460 100
280 89 888
438 76 602
413 717 669
923 479 710
315 15 -589
569 641 -231
174 297 69
202 188 -721
247 141 888
254 714 994
834 480 225
192 868 -105
8 628 107
813 863 647
312 302 -968
265 284 828
451 763 -217
162 363 -169
116 129 -112
327 828 153
447 567 17
318 188 906
174 43 470
285 725 364
168 476 -763
619 828 780
327 928 227
915 906 316
727 160 -322
395 472 -576
713 424 -117
354 913 852
231 393 277
319 49 -809
5 843 98
708 642 805
352 339 -480
155 190 -345
759 653 -681
373 231 210
325 666 87
107 495 -295
226 463 439
419 646 362
336 353 -303
702 302 -454
155 773 787
323 87 771
495 468 464
74 713 170
806 937 985
183 442 372
170 816 -772
470 455 -356
11 469 -171
671 675 -636
860 154 -931
897 532 -831
916 67 -597
118 585 448
495 562 -127
391 489 150
332 57 -904
589 405 -838
397 670 86
356 337 828
362 71 740
470 95 30
749 853 -978
287 783 -555
806 824 -190
424 748 1
436 818 477
178 28 -130
710 666 -950
164 697 -98
178 132 395
841 688 309
122 79 -671
857 658 -806
155 337 -680
9 80 -828
102 824 721
81 896 -899
587 47 363
778 56 -763
305 780 -992
144 513 329
799 530 -638
594 565 -305
207 867 850
619 201 -420
938 518 -315
787 664 864
180 507 312
402 427 256
426 371 617
596 240 -495
362 269 394
873 906 95
392 251 -12
585 163 -998
493 276 806
75 769 461
650 925 699
769 731 208
668 124 596
490 457 663
683 545 -416
242 739 -711
293 504 -558
920 563 440
837 668 -693
41 448 -406
389 922 -273
821 97 -47
537 263 33
323 852 995
737 665 975
479 755 -887
843 706 889
17 103 -107
121 694 587
347 488 -88
340 757 57
67 331 -9
920 805 -1000
261 804 -936
945 642 288
608 141 253
572 400 715
644 369 -998
233 933 -391
753 796 -571
696 539 676
405 452 -867
531 141 -794
671 155 649
416 737 -730
431 726 -18
266 795 703
